start_x,start_y,end_x,end_y,control1_x,control1_y,control2_x,control2_y
296,733,400,75,452,712,501,127
319,740,381,158,269,648,358,75
117,618,393,533,6,534,527,641
777,524,548,773,629,720,629,946
302,356,70,285,224,499,135,354
309,251,751,603,407,381,948,586
171,728,403,196,368,626,255,28
168,540,33,141,172,453,156,138
374,180,38,445,271,19,9,324
781,483,133,112,710,521,18,-73
628,30,678,625,456,-16,532,756
627,735,400,309,699,862,509,306
609,288,546,663,588,275,668,754
374,558,349,93,338,501,188,151
769,46,797,131,899,186,976,-58
776,454,788,799,815,380,687,848
653,752,213,795,466,926,136,696
595,64,530,297,501,108,577,453
778,770,236,549,724,890,282,608
249,758,177,726,406,590,50,887
769,418,484,69,736,551,392,-52
215,251,422,334,110,328,444,340
93,582,587,715,93,427,510,853
474,225,418,711,624,303,219,647
214,579,468,747,272,614,498,862
199,199,693,798,166,174,853,988
784,192,792,82,819,181,631,130
452,356,419,402,280,498,456,376
181,401,698,496,273,490,749,308
779,476,192,479,973,352,303,289
465,559,31,730,433,631,221,765
285,367,690,415,461,212,659,574
758,118,792,53,610,90,954,184
189,730,775,93,80,815,595,49
176,608,78,443,369,611,-88,603
373,37,484,759,348,142,650,889
285,710,27,324,372,537,-66,499
25,659,308,49,119,471,348,-16
603,648,185,371,544,789,139,456
789,504,570,573,750,436,477,474
567,402,737,226,720,383,879,184
21,293,420,7,-87,335,315,-174
441,775,299,566,330,928,221,745
55,92,764,799,77,255,606,772
331,108,223,638,259,234,177,835
63,345,360,383,111,360,527,372
775,401,347,631,614,542,187,715
482,476,753,701,288,322,568,547
714,162,536,435,531,252,507,280
741,376,455,253,717,312,481,364
565,103,713,312,501,176,535,312
398,406,576,763,273,465,513,650
461,288,550,130,376,198,747,209
682,515,498,451,701,691,476,260
113,142,133,459,-86,314,307,272
103,730,376,68,203,841,542,194
517,454,694,476,458,563,554,552
447,533,375,721,351,618,418,910
214,577,474,671,226,418,424,774
181,89,429,621,162,212,431,732
757,167,195,549,786,42,236,368
513,715,249,405,560,705,175,470
320,571,424,111,141,425,403,215
477,365,226,691,527,515,358,791
459,765,430,397,565,569,502,549
44,645,120,620,49,801,3,744
185,78,575,234,354,197,540,146
9,117,2,220,205,83,-79,304
353,543,271,584,503,599,81,630
203,34,508,185,18,87,682,80
70,334,554,106,137,502,736,-53
215,720,612,286,352,781,493,401
784,257,621,647,639,324,682,678
790,41,408,103,852,87,457,229
252,304,439,75,226,205,366,34
388,5,200,749,359,169,33,642
79,343,253,383,233,484,314,582
538,379,417,648,632,423,612,813
786,533,127,141,982,493,158,66
508,471,612,459,537,505,521,639
784,472,751,572,592,408,903,733
235,119,148,439,135,200,221,287
365,14,121,20,268,-80,19,-175
269,766,84,424,275,811,82,396
190,457,736,708,2,323,668,735
283,562,720,342,108,683,832,490
345,692,766,538,390,861,912,505
505,362,117,155,361,410,246,109
60,24,157,168,-60,-100,168,58
459,44,758,80,401,115,697,124
707,65,503,465,550,220,568,655
626,513,799,336,452,539,633,395
703,78,231,172,602,20,196,161
694,715,468,693,496,668,580,754
689,381,265,458,565,183,351,537
789,56,416,24,931,-37,356,87
191,494,641,424,58,418,569,363
457,554,743,274,261,361,634,129
137,707,432,212,222,532,446,133
205,306,110,413,392,499,134,379
691,678,762,516,495,554,641,674
245,279,681,266,284,246,842,255
734,613,790,394,777,669,660,288
656,584,798,206,662,711,769,30
736,759,298,46,750,626,349,212
282,296,364,571,415,461,446,627
100,153,224,445,174,190,410,573
529,569,764,283,493,677,914,324
140,797,663,421,-17,957,595,355
791,767,340,394,759,679,305,415
278,47,513,120,79,205,622,206
793,108,236,358,623,246,260,169
194,418,488,62,289,357,523,192
236,655,36,551,57,672,215,416
555,407,226,237,493,536,240,127
410,344,768,303,463,463,797,312
580,395,555,728,673,524,662,556
270,47,63,344,294,-109,151,277
397,707,644,50,229,827,659,35
184,337,607,747,371,425,484,924
552,368,714,718,464,461,720,892
515,680,295,164,660,857,281,344
152,188,55,276,239,265,29,123
128,166,6,387,134,359,12,399
29,443,5,618,-35,297,66,548
510,518,575,314,568,459,463,344
183,346,582,62,237,211,513,226
767,798,278,722,712,948,259,910
347,83,256,637,546,150,337,457
74,188,260,203,273,370,120,53
783,493,156,243,971,469,302,411
619,245,409,15,717,390,571,105
9,255,263,731,-107,112,292,820
549,407,96,723,735,365,-29,884
385,526,751,196,433,643,846,340
42,519,257,217,-33,377,343,147
638,750,3,49,527,930,114,38
69,687,592,685,111,608,502,585
752,789,615,421,845,918,595,601
151,578,594,721,126,734,416,555
375,456,559,234,260,546,649,398
502,230,355,710,535,78,259,555
417,712,175,670,524,853,-7,629
151,786,568,720,91,609,459,890
159,309,745,742,214,241,588,847
49,564,114,225,-47,418,20,231
577,703,414,600,732,682,268,513
156,132,271,752,55,241,374,702
135,515,591,228,78,522,519,411
435,157,409,594,430,271,278,744
436,583,476,374,379,657,479,515
211,352,466,436,176,525,615,513
696,274,136,192,831,254,69,222
562,72,232,126,467,176,309,-69
150,505,702,57,321,424,743,86
665,309,547,223,819,129,552,242
177,503,659,349,366,565,759,310
791,706,259,483,782,584,438,500
38,526,755,432,-90,438,567,571
51,712,285,152,137,627,159,271
354,290,378,626,230,319,388,617
16,241,748,452,-10,156,661,577
256,269,778,347,367,308,936,475
481,332,38,772,600,207,100,814
86,242,419,522,111,157,592,507
619,799,437,207,753,720,343,285
129,5,748,320,47,191,767,514
719,793,472,413,879,885,380,361
588,696,277,191,670,591,245,289
768,258,258,297,635,146,249,446
436,187,207,120,606,295,381,55
282,286,20,138,168,224,101,336
657,606,163,300,541,587,62,238
701,775,3,506,526,914,-172,414
398,33,75,267,557,92,23,320
278,318,367,514,266,273,271,607
12,261,354,317,-154,211,288,153
561,95,417,130,449,-22,292,328
60,236,781,121,-9,103,758,203
736,611,143,47,737,591,111,-7
394,457,515,128,588,451,499,-15
285,387,158,432,202,216,123,429
178,56,758,388,179,168,868,484
227,511,701,262,67,594,601,209
665,343,99,706,605,350,156,520
290,784,643,433,272,945,760,250
267,670,13,616,204,715,-4,623
71,689,87,415,201,578,62,368
34,484,656,235,-46,317,609,198
552,227,580,41,501,337,486,29
709,269,115,740,856,309,272,847
71,619,66,131,54,473,199,256
722,92,658,592,547,-87,527,768
338,137,431,364,275,143,611,305
618,589,305,233,780,526,257,411
266,137,9,296,400,68,94,363
622,7,35,102,791,3,3,129
193,305,446,394,170,504,486,435
554,190,530,641,412,63,378,537
306,641,92,100,167,449,226,-40
296,251,582,634,357,188,493,696
351,699,472,431,479,684,398,306
329,781,199,348,171,788,5,161
338,305,392,641,252,353,390,677
202,757,9,276,398,882,182,437
617,297,563,44,611,171,612,54
691,201,699,533,685,105,741,703
495,267,207,76,612,286,370,-51
675,283,364,7,515,144,489,111
772,388,276,364,577,281,362,229
158,682,565,176,-31,703,591,1
46,589,151,682,-28,769,289,780
768,527,540,736,814,437,726,914
650,451,712,527,617,392,666,528
482,776,374,272,509,832,424,448
333,728,385,279,394,710,328,180
15,420,461,494,-8,374,636,538
63,372,430,268,17,359,506,178
258,544,528,414,117,451,402,597
311,780,692,725,239,851,538,742
284,411,90,375,467,529,106,407
56,267,303,360,-11,325,277,454
706,429,610,498,605,508,658,416
593,265,633,540,569,159,511,715
123,797,1,128,162,692,83,103
789,602,641,42,590,778,512,237
285,617,291,586,437,620,170,623
351,487,86,333,255,295,14,428
315,109,535,649,306,308,480,660
659,463,680,573,790,380,670,725
791,550,327,326,931,602,179,452
748,670,759,624,798,594,716,611
157,135,259,127,287,49,272,-73
594,790,175,734,666,836,12,563
269,542,474,481,280,485,581,422
362,568,760,281,515,624,952,453
330,718,161,732,158,568,6,712
647,290,295,264,748,211,104,313
194,759,454,663,247,662,638,796
84,114,399,338,6,10,368,530
519,448,721,340,429,523,543,285
84,184,379,158,258,122,263,259
766,306,147,184,737,134,170,78
599,342,208,15,430,464,40,80
380,248,470,124,450,308,535,317
542,609,211,207,664,795,291,344
94,606,487,267,-86,463,339,397
456,248,540,663,325,371,579,508
92,31,573,357,142,19,543,499
797,413,366,736,957,285,438,560
345,498,407,36,468,369,576,198
169,15,122,381,117,37,189,543
359,559,192,759,274,401,41,662
490,110,611,484,649,4,540,535
114,419,622,767,145,323,425,887
572,610,74,375,450,416,121,544
131,585,99,447,-15,488,64,428
41,562,34,114,-30,720,212,114
577,764,797,419,748,833,909,445
197,293,576,111,174,296,417,72
775,510,553,440,631,518,467,412
96,74,264,252,97,-71,130,356
634,435,798,117,547,508,918,249
530,231,449,579,386,358,648,535
233,286,596,162,428,282,666,325
486,182,559,517,641,82,751,469
10,79,122,184,113,-26,143,119
268,58,677,187,119,-38,492,59
382,759,645,594,453,638,641,758
219,698,577,531,345,619,439,654
152,61,708,664,95,-105,847,850
591,741,243,781,530,724,87,644
132,711,592,475,45,756,788,344
116,31,130,714,49,81,202,889
145,392,498,684,166,220,497,878
487,308,609,406,315,152,632,428
663,97,492,392,492,70,565,347
444,664,247,295,429,824,195,262
658,322,116,519,856,149,160,543
540,399,751,305,362,341,644,111
623,697,799,797,770,652,745,950
30,40,603,125,79,102,483,-20
619,779,753,132,755,893,590,119
405,49,491,717,441,-49,536,709
279,253,209,704,191,100,346,784
343,706,493,685,407,788,414,855
711,324,219,150,737,337,214,63
4,99,538,756,102,26,521,577
510,494,745,632,310,588,781,569
329,238,385,689,200,318,235,805
643,149,139,90,802,127,76,-30
84,30,660,79,19,66,590,187
300,566,569,86,491,681,514,256
726,702,741,280,830,875,707,275
460,76,267,672,390,272,226,812
98,34,650,209,184,-15,709,286
673,440,448,55,630,488,572,15
520,559,257,119,585,651,390,-14
683,61,203,618,833,-135,318,812
798,527,135,346,985,346,30,531
576,713,48,727,699,750,168,869
355,379,730,59,180,484,577,-139
615,358,642,419,547,316,582,358
423,554,402,431,321,654,369,524
434,542,711,649,582,408,699,660
482,229,591,145,490,255,490,1
137,337,480,83,64,176,301,3
55,428,156,499,-118,352,206,459
228,107,380,405,220,-51,437,479
187,550,140,161,336,371,275,-24
501,355,599,67,310,449,739,136
188,453,416,233,384,262,362,358
605,87,368,796,801,-6,554,637
365,370,534,378,363,339,729,322
68,312,330,444,168,321,133,346
308,168,458,465,232,151,589,452
397,248,655,422,335,184,793,284
615,714,597,790,604,750,510,920
494,219,486,121,563,329,436,207
99,561,650,633,276,541,666,532
641,396,308,220,594,219,369,108
37,92,742,656,213,225,762,641
549,123,276,456,684,29,129,615
51,672,385,543,75,831,400,450
593,1,594,8,571,76,535,53
781,792,56,408,913,641,53,484
764,218,587,297,962,414,699,316
550,413,197,335,418,527,101,353
565,347,285,5,499,213,411,81
389,336,333,309,337,444,190,261
429,457,524,22,379,615,608,-139
657,96,185,732,698,180,260,657
586,397,245,720,488,427,317,779
296,301,371,127,203,365,253,31
589,782,469,696,451,602,640,819
468,54,88,550,576,-26,198,377
313,20,23,494,480,90,-46,684
767,4,82,634,792,126,-113,749
207,189,450,711,327,21,373,745
335,338,108,721,138,428,49,884
276,231,457,322,416,345,608,280
337,350,168,703,362,411,241,878
746,772,414,402,776,961,251,569
507,203,564,300,337,273,746,302
483,176,223,343,464,-19,360,272
490,167,774,119,421,40,616,189
164,358,563,45,164,513,694,20
779,387,561,251,711,376,758,252
152,783,570,656,228,793,709,744
111,510,799,284,95,421,786,448
94,180,521,242,137,346,481,114
307,432,125,512,245,343,-13,456
642,102,49,19,630,-14,-35,-174
250,486,354,160,149,339,306,332
81,477,615,559,169,665,478,746
184,464,521,27,122,324,347,-79
530,265,600,321,454,244,620,371
736,624,760,78,921,541,614,197
74,318,451,356,-47,406,610,332
163,176,348,332,83,-1,192,370
366,691,776,511,503,661,817,614
220,287,360,177,110,459,243,217
503,796,110,651,448,887,259,807
736,70,50,306,594,-103,-109,413
582,501,53,337,748,680,-76,252
91,406,726,233,57,401,701,313
500,183,23,94,594,-1,97,118
757,309,367,88,933,432,316,257
408,781,760,16,562,726,633,156
22,677,643,522,-51,517,705,533
224,248,326,257,242,261,237,155
523,219,74,272,394,389,-14,92
387,697,454,756,349,640,463,949
137,559,598,528,320,463,701,690
370,284,163,468,438,315,333,436
621,189,379,466,607,330,266,451
233,640,94,162,333,519,173,203
501,482,106,745,700,332,8,856
692,685,29,766,580,526,59,795
293,149,31,351,103,26,-120,277
760,583,582,42,564,748,453,10
22,233,639,126,27,185,659,70
23,453,365,112,-88,563,499,303
196,776,42,69,248,742,196,96
394,243,498,182,285,284,404,150
554,119,684,578,623,292,876,480
179,795,262,542,151,688,358,528
195,430,686,113,369,259,731,92
71,572,519,3,222,452,350,-187
530,288,487,71,681,287,454,-118
555,669,652,620,736,554,666,661
68,358,282,372,-36,289,453,540
263,633,634,607,394,701,804,618
344,699,541,93,270,772,502,-11
479,546,272,746,432,353,334,776
788,408,169,734,793,547,-8,610
574,273,80,519,682,150,-69,473
538,473,14,150,639,296,92,308
533,47,468,100,490,181,530,178
688,100,524,445,599,0,624,431
621,558,294,729,487,481,182,585
22,235,471,66,-31,295,425,64
479,345,641,332,448,350,704,476
705,633,426,700,648,801,324,674
610,155,43,314,495,161,-86,405
322,590,199,598,345,503,178,756
684,586,186,328,740,394,60,279
246,772,631,472,312,720,797,671
390,588,710,789,248,538,571,722
140,326,576,147,195,171,675,17
444,593,773,560,358,546,878,661
59,239,590,82,-124,292,498,222
505,534,404,483,321,354,312,572
440,151,483,265,412,203,535,212
266,480,573,200,84,345,492,221
433,228,714,366,385,320,761,351
177,180,307,394,253,38,383,303
784,579,292,683,926,485,176,546
603,741,614,755,472,724,655,685
108,20,284,536,266,-140,304,710
193,268,411,626,162,149,483,747
516,394,529,164,571,464,641,335
160,21,126,707,208,-45,-54,753
646,613,404,269,737,728,547,383
215,78,336,527,246,-82,165,576
136,585,76,436,95,675,-85,522
685,169,352,755,619,117,287,821
464,96,306,260,634,150,366,304
517,524,332,14,643,683,300,58
787,205,397,292,864,161,282,396
452,399,708,715,535,503,627,872
648,532,546,794,652,441,615,621
18,395,726,201,168,550,633,211
658,193,329,166,597,109,310,78
738,598,464,500,937,658,449,620
330,65,745,490,285,47,934,541
735,507,687,290,738,677,846,297
263,633,298,407,106,684,339,532
511,70,123,443,622,21,-73,517
582,592,411,703,756,695,248,763
561,331,68,696,636,203,55,767
504,281,1,198,632,127,42,214
157,265,500,508,221,316,467,534
325,490,412,531,259,685,420,681
220,66,77,712,417,-85,20,662
424,709,198,369,291,607,350,215
370,200,708,670,254,115,709,494
180,240,759,351,320,168,571,153
338,541,760,694,201,421,727,514
602,103,204,476,651,123,28,306
126,516,505,195,7,392,322,227
730,42,752,19,739,218,766,215
660,244,423,680,653,412,315,824
341,212,702,293,306,91,679,225
275,722,205,269,350,602,239,163
447,357,29,439,503,182,46,631
751,89,423,568,834,8,240,558
474,729,227,607,455,622,125,566
404,473,49,453,584,466,-108,393
153,476,501,680,161,528,555,677
560,410,555,674,440,388,506,865
334,562,64,247,532,447,214,78
471,134,428,598,303,148,388,613
513,270,11,761,705,311,-119,750
581,743,66,208,411,654,17,201
605,459,677,796,521,543,616,827
407,186,243,710,234,324,252,746
657,307,180,505,463,208,197,307
671,642,633,345,790,631,558,249
665,567,322,142,477,544,345,201
437,245,782,530,538,158,861,613
30,700,436,606,-1,740,412,648
626,775,446,530,537,774,480,680
710,479,648,155,637,451,579,164
153,219,668,108,251,358,851,248
73,41,476,602,-55,-25,360,472
788,519,23,533,709,694,149,402
215,455,590,125,126,349,592,-59
554,467,20,353,369,317,-34,214
607,322,7,621,774,232,2,733
406,122,797,794,296,250,924,637
59,557,412,722,159,457,554,844
327,214,308,107,488,244,365,285
771,497,148,490,737,565,162,676
384,592,426,675,265,608,330,581
383,665,396,783,322,550,211,914
688,345,196,334,752,329,-1,404
757,522,307,344,650,527,128,212
397,117,751,195,594,223,613,121
59,420,439,213,-88,520,465,336
410,289,772,610,246,361,942,570
184,343,15,316,239,299,-40,279
416,158,8,500,564,208,-170,680
699,507,774,457,563,343,860,257
682,112,441,106,614,8,297,296
288,118,40,554,230,137,100,575
11,334,153,709,-47,320,104,588
552,29,262,796,427,108,85,913
106,330,369,12,-91,405,212,-71
480,407,698,687,453,530,724,843
62,675,530,418,-100,524,632,443
6,255,163,577,67,142,168,387
362,255,150,253,403,227,305,202
354,793,733,215,459,628,670,217
529,714,704,423,667,698,642,267
461,422,15,359,332,439,133,520
532,101,667,562,378,-59,483,393
596,718,616,346,420,686,741,538
40,237,37,317,-140,93,224,158
189,290,569,754,328,195,700,716
122,578,701,678,301,432,672,526
49,389,437,559,88,537,472,639
69,377,121,524,241,536,240,444
105,463,202,553,168,657,200,712
201,687,581,176,204,619,448,70
544,172,351,302,380,23,278,171
411,219,238,493,441,150,177,598
646,177,363,407,505,134,498,265
80,774,419,29,-115,814,241,225
32,113,318,15,116,34,314,-29
237,731,623,194,389,647,776,264
401,254,675,20,384,237,619,-115
708,172,551,758,808,51,667,803
291,102,144,145,249,263,-17,78
643,709,653,57,507,534,813,23
102,195,440,634,290,135,434,757
745,168,526,221,796,270,410,168
183,774,708,513,170,758,543,415
509,741,509,669,695,543,323,570
87,425,329,215,86,280,486,165
55,186,477,759,191,172,333,699
666,758,475,142,843,711,448,312
501,766,778,213,601,664,828,158
426,174,755,247,474,266,695,272
660,576,52,50,504,611,116,15
297,429,619,7,158,382,586,174
414,474,357,37,332,535,411,187
254,9,493,40,55,-35,472,47
649,105,570,25,482,114,554,45
682,351,124,11,668,330,296,209
